; prejuicioso 
; pegotear 
; copulador 
; caramelizar 
; paraca 
; chinchona 
; rulota 
; corneto 
; alchohelera 
; generalísimo 
; mariconear 
; aspirador 
; amariconar 
; fariña 
; imprevistp 
; repulgar 
; licorcito 
; gallumbos 
; deshumnanizar 
; capullada 
; orante 
; lacer 
; romanticón 
; energeticamente 
; alargesicos 
; emplastar 
; múrido 
; encajetillar 
; indino 
; manguerazo 
; guaira 
; fichac 
; reengancharse 
; cerramento 
; antirrábico 
; silafalda 
; nudico 
; reprisalia 
; roqueta 
; mallo 
; restilo 
; sobrecagar 
; despeinar(se) 
; jubilon 
; desacertar 
; esmeralada 
; guarnicionar 
; encanalar 
; farca 
; rejado 
; smebrar 
; frigoria 
; churri 
; trágala 
; bochinchear 
; pintazo 
; desesperanzar 
; firmes! 
; cháncharas 
; Cienciología 
; distancimiento 
; subidón 
; virilizar 
; folleteo 
; panqueuque 
; cristianamente 
; hormonarse 
; estretchar el circo 
; halconería 
; humidificador 
; ochentero 
; cutrada 
; ¡Y santas pascuas! 
; montañés 
; nominaje 
; cipotear 
; jucioso 
; bellaquería 
; chapetón 
; diezmillo 
; financieramente 
; empedernir 
; mantuano 
; sintronizar 
; conserva(s) 
; piquoteo 
; alunarse 
; homofóbico 
; coined words using this suffix are sometimes found in journalese. Words formed in this way are always masculine. 
; estacazo 
; encojonarse 
; postular(se) 
; contiguar 
; desgarbo 
; rezgonar 
; desproteger 
; encarar(se) 
; provisionar 
; apunamiento 
; gallardear 
; impensbale 
; canguil 
; ganchoso 
; salchichería 
; chichería 
; ganchudo 
; descamisar 
; desamarrar 
; desobedencia 
; arbitraridad 
; desproteger 
; entrometerse 
; despedezar 
; levantamuertos 
; semblantear 
; almenado 
; desquebrajar 
; charcutero 
; tertuliar 
; muenda 
; desgarbo 
; chiros 
; herrón 
; rondear 
; tronzar 
; mendrugazo 
; churrero 
; tapujar 
; soloista 
; chochete 
; maquear 
; despendedor 
; brevidad 
; tracatrá 
; traspar un negocio 
; rejado 
; charladuria 
; inatento 
; intrínsecamente 
; exprimidera 
; hostiar 
; grandote 
; mormón 
; zumbón 
; gili 
; enmarronar 
; jaleoso 
; farmacologico 
; FARC 
; abrefacil 
; pastón 
; fumeta 
; churretón 
; zumbir 
; chirimía 
; queli 
; lotear 
; galliforme 
; fulanillo 
; domesticidad 
; hostras 
; planchero 
; lavandero 
; porrear 
; chichonear 
; rollete 
; remembrar 
; circadiano 
; amacharse 
; ajetrear 
; chiton 
; rehenchir 
; romanticón 
; colhon 
; linajudo 
; predicamiento 
; fallir 
; fieston 
; reuvlo 
; respondon 
; palenquear 
; portacion 
; burbujeante 
; bido 
; desapercicaléndula 
; conyugalidad 
; placidamente 
; azacán 
; ninfula 
; primípara 
; calentorro 
; frenocomio 
; bueyada 
; coija 
; galliforme 
; complentar 
; albuminoso 
; superviviencia 
; ajuarar 
; bocon 
; redado 
; meritar 
; assendente 
; trol 
; descombrar 
; portacion 
; desinflamar 
; heredor 
; estaribel; ponderativo 
; retrechero 
; frenocomio 
; requerer 
; frenocomio 
; piadosamente 
; desagredecido 
; recapturar 
; arrullador 
; francoirlandes 
; barreta 
; aditamente 
; sonanbulo 
; sorbeton 
; nítidamente 
; ninfulolepsia 
; viajecillo 
; frangir 
; sosiesgo 
; cacereo 
; verazmente 
; calpigia 
; lujuriante 
; presidario 
; saturnalia 
; oprimente 
; agudamente 
; flaubertiano 
; encasuqetarsef 
; alisio 
; borrachin 
; papanata 
; empredrado 
; gesticulación 
; maltratador 
; purtio 
; degastado 
; cenital 
; cortesmente 
; nerviosimo 
; desgarrón 
; arrellanrse 
; untoso 
; cachorrillo 
; desesperanzado 
; manifiestamente 
; desgarrón 
; cortesmente 
; nerviosimo 
; arrellanrse 
; untoso 
; cachorrillo 
; desesperanzado 
; manifiestamente 
; insorportable 
; enfervorizado 
; pitllo 
; apuñalamiento 
; anodiana 
; zizaguear 
; ronchon 
; crine 
; cabroncete 
; folleteo 
; virulentamente 
; torvamente 
; ociosamente 
; execptuarse 
; pilluelo 
; periodicucho 
; gambeero 
; entendedera 
; tincón 
; ofetar 
; borrachin 
; apaciblemenete 
; demogorgon 
; inevitabilidad 
; buscavida ; innumero 
; comericante 
; afaltado 
; palmeral 
; desmañadamente 
; detres al cuarto 
; localucho 
; congestionarser 
; afinacion 
; transpariencia 
; candanga 
; zumoso 
; dolientemente 
; malencarar 
; malencarar 
; parachoque 
; mangulladura 
; aterradoramente 
; mavlado 
; pastillo 
; aseder 
; desencatado 
; amenzadora 
; envaradamente 
; ablandador 
; tremens 
; ensordecdio 
; casa-rumba 
; endiabladamente 
; panzudo 
; mhoso 
; bartulo 
; trompetista 
; placidamente 
; entroir 
; zizaguear 
; chorreton 
; cenital 
; malparar 
; desmelanamiento 
; sombriamente 
; impelir 
; autocotono 
; flortante 
; autocotono 
; peluqin 
; entromparse 
; calzoncillo 
; cobertido 
; añico 
; indolentemente 
; salacaot 
; loran 
; cabestrante 
; enfentarse 
; incriminatorio 
; teneuemente 
; demsadrarse 
; sinuosamente 
; septulado 
; entramar 
; pudicia 
; alardio 
; hombreton 
; salacot 
; aullador 
; compadreo 
; peluqeria 
; nerviosisimo 
; desconvenir 
; calzoncillo 
; egotismo 
; ninfula 
; abulon 
; malversador 
; cornilla 
; periodicucho 
; juguetonamente 
; vistosamente 
; arranchar 
; val 
; chaquetilla 
; petenencia 
; respondón 
; engolfado 
; cornualle 
; lquidado 
; merlin de bolsillo 
; cinamomo 
; intevenir 
; revolcadero 
; bandejita 
; grandote 
; benficiencia 
; manualidad 
; raca raca 
; raca 
; cajita 
; fornir 
; prolongadamente 
; confrentar 
; destitular 
; magistrar 
; conferenciar 
; apostar a que 
; placidamente 
; perservar 
; financimiento 
; recaber 
; portavasos 
; cagadero 
; enredadado 
; engrudar 
; boque 
; cimarronear 
; montañista 
; estordunar 
; calzoncillo 
; desmembramiento 
; cinamomo 
; susipiro 
; rondador 
; tumbero 
; bochar 
; forrear 
; desgarbo 
; desenfrenarse 
; desasosegante 
; cariancho 
; toallita 
; escamilla 
; ovilo 
; embalsamiento 
; muñequita 
; sustuir 
; educadamente 
; pingoso 
; carciatura 
; atontamiento 
; devestido 
; empalamr 
; enchisparse 
; preplejidad 
; herpe 
; reinterpretar 
; instransigente 
; instrinseco 
; amanegros 
; pretener 
; asperamente 
; masuleo 
; despercidiar 
; adquisión 
; geolocio 
; bruce 
; calomelanos 
; andanado 
; cucharita 
; resquebrejarse 
; huecograbado 
; mascador 
; arrestrar 
; timidamente 
; prevener 
; tabnera 
; reavivir 
; limpiacloacas 
; asilamiento 
; mofrodita 
; desenfadadamente 
; susipirar 
; disperarse 
; inquerir 
; considerablemente 
; contrafuente 
; agachadiza 
; acacriciar 
; menonita 
; lavapiés 
; domiciliaro 
; escanadalizar 
; reacentista 
; intevenir 
; conivencia 
; corrobar 
; azado 
; complaciencia 
; risita 
; fragrante 
; enojadamente 
; corrobar 
; aceptablemente 
; desmotadora 
; desencaminar 
; recelosamente 
; respasar 
; odiosamente 
; corromponer 
; salvajemente 
; nivelador 
; barnandal 
; amanegros 
; recnor 
; intevenir 
; circustancial 
; rescarse 
; ciudadando 
; vividamente 
; charlota 
; mruna 
; tartaleta 
; espldendidamente 
; pastelito 
; animalito 
; notriedad 
; bribonzuelo 
; desamueblar 
; mutualizar 
; cuerporruin 
; soniquete 
; tenuemente 
; cinamomo 
; abruptamente 
; ramilete 
; enfaticamente 
; gotita 
; attache 
; modernisimo 
; quistica 
; repeinar 
; ociosamente 
; diosanto 
; risita 
; avergonazado 
; chistosamente 
; temblon 
; traviesamente 
; pensativamente 
; montoncito 
; remilgadamente 
; afectadamente 
; ahogadamente 
; sij 
; burlonamente 
; lametazo 
; bondadosamente 
; desapasionadamente 
; carisimo 
; pletino 
; superplana 
; sujetavasos 
; dilatadora 
; interdental 
; abrillantador 
; renovador 
; superplano 
; carisimo 
; abrillantador 
; interdental 
; antiplaca 
; dilatadora 
; polisorbate 
; renovadora 
; toallita 
; carisimo 
; superplano 
; peramanzana 
; peramanzana 
; carisimo 
; superplano 
; antiplaca 
; dilatadora 
; polisorbate 
; toallita 
